"","date","opt JHH","opt SH","opt BMC","opt HCGH","opt SMH","mod JHH","mod SH","mod BMC","mod HCGH","mod SMH","pess JHH","pess SH","pess BMC","pess HCGH","pess SMH"
"252",2020-11-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253",2020-11-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254",2020-11-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255",2020-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256",2020-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257",2020-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258",2020-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259",2020-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260",2020-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261",2020-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262",2020-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263",2020-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264",2020-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265",2020-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266",2020-11-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267",2020-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268",2020-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269",2020-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270",2020-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271",2020-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272",2020-11-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273",2020-11-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274",2020-11-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275",2020-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276",2020-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277",2020-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278",2020-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279",2020-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280",2020-12-05,9.33585364416699,10.4346850964092,4.49205648100861,12.2721582187869,3.41066753894666,8.86349143392818,13.3277136927757,5.76890398829788,12.9265937723859,3.73116567213902,8.37987005998436,13.5236418500672,0.942809041582063,3.09120616516523,2.62466929133727
"281",2020-12-06,10.8806137281884,8.74839635450465,5.02582615809864,12.9926882891722,4.02416172028665,9.50058840804179,12.07413589996,5.72177758557065,13.8617883479452,4.36709330520528,4.96655480858378,11.115554667022,2.62466929133727,4.24264068711928,3.74165738677394
"282",2020-12-07,11.9780304844208,5.73166998494562,5.92512808782585,16.5743531901993,4.61737512676028,10.1284422345618,10.2278402815518,5.3380640085889,14.6192651012727,4.29513421299467,4.78423336480244,9.80929264637478,0.471404520791032,1.63299316185545,1.88561808316413
"283",2020-12-08,12.4912214072483,4.04628829664816,4.31241681374959,18.2422754130316,5.20338880942418,11.0951130668596,9.32758353623468,6.1273051329697,14.2812770364807,4.93650948369791,8.37987005998436,5.71547606649408,1.88561808316413,7.31816613336672,1.69967317119759
"284",2020-12-09,13.4374970336969,3.76069902316805,5.39321190886076,19.464875482546,6.24132050392007,11.2557319758923,9.97199226930146,7.22280968810624,15.381425939737,5.76368205591291,8.9938250421547,6.37704215656966,4.24264068711928,8.83176086632785,2.05480466765633
"285",2020-12-10,13.9450452030205,5.74223077607599,4.16067596548877,22.9466995537084,6.99735737290026,11.1667820497075,11.4497947799603,7.93632847316429,17.0800166924232,5.52560060009059,8.73053390247253,7.87400787401181,3.29983164553722,4.08248290463863,1.69967317119759
"286",2020-12-11,12.9848322032647,6.2076113582851,6.12403678390424,24.2081481897214,6.13735218451204,11.4721373012435,11.0866681879096,7.97782211168221,17.8127086622777,5.79607741773273,4.98887651569859,7.11805216802087,6.79869268479038,2.16024689946929,0.471404520791032
"287",2020-12-12,12.3977450220858,9.04150012386196,3.51382110749967,25.0903469526446,5.99436384941585,11.2644031653063,13.9783651400758,7.49339454270115,17.4340223219862,6.83020737707831,4.49691252107735,10.5303793326209,8.64098759787715,3.74165738677394,1.88561808316413
"288",2020-12-13,11.1481214670857,12.030732330501,4.55073441034185,24.5187090165191,5.52302693553202,11.1158613334278,13.7588421813248,7.2321527751765,19.3042399671092,6.90279417963518,6.59966329107444,12.8149218578274,6.48074069840786,4.54606056566195,0.942809041582063
"289",2020-12-14,13.6753539669893,15.9173166516142,4.14347286064948,24.2521564368354,5.20338880942418,11.5231810981838,13.8591474434668,7.52958076378561,20.2868560773343,7.32191376841074,4.32049379893857,14.0554457615387,4.96655480858378,4.54606056566195,0.816496580927726
"290",2020-12-15,12.4827942809783,15.3243836644048,4.85451609644177,23.4662969348965,5.89101702871865,11.1481599674497,14.7144064440345,7.62852965747694,19.1587543613746,7.73990803864729,3.74165738677394,15.5777619273972,4.54606056566195,5.43650214343336,3.29983164553722
"291",2020-12-16,13.9801243753774,19.8230372577577,5.3647564944644,23.045319149317,6.30789511773353,11.0006382118537,15.5540012209402,7.26107124245593,20.9599352683643,8.11477203628522,6.0184900284226,15.2825245151302,4.92160768674447,5.90668171555645,3.29983164553722
"292",2020-12-17,14.3124749353671,21.0212174155698,4.95013399117764,21.443179544545,7.61334421946635,12.5967854362791,16.6260669365143,7.13097066566161,19.8477076526896,8.07218267298746,7.58653778449403,13.4742552876052,1.24721912892465,5.09901951359278,5.35412613473634
"293",2020-12-18,13.6887317729226,22.3708025363966,7.24313538490629,21.2290713265502,8.40212254524451,12.3241135854697,18.5381677536822,7.41957391661617,22.2865366700116,8.09867318925423,7.78888096369861,9.67241208569794,1.69967317119759,3.09120616516523,7.07106781186548
"294",2020-12-19,14.1104878493601,22.9272362762132,7.9374949783047,22.0896538253194,7.99074720012631,13.5899519831017,18.8183211337083,7.73024421312247,23.9788512993004,8.54553774812292,11.5758369027902,8.99382504215469,3.29983164553722,6.94422221866655,8.25967446224258
"295",2020-12-20,16.6581781104412,24.9469846036816,8.79376808557385,22.3052798728032,7.97860659923186,14.4141835567099,20.0612445928885,8.28713270440098,24.7818564817277,8.58113664827957,10.2740233382816,11.0453610171873,4.98887651569859,1.4142135623731,7.87400787401181
"296",2020-12-21,17.7088125185267,27.5191028270938,11.0965153566885,24.5652764308169,7.65952788015937,15.0008088952148,21.877498697831,8.81739469184943,26.0321048187061,8.29118633235466,9.67241208569794,13.1993265821489,2.16024689946929,8.52447456836295,7.58653778449403
"297",2020-12-22,17.920886229908,25.6761622156125,11.353773084984,26.6229339526074,8.07577316700376,15.8339631825308,21.9916091752596,9.4990249351163,25.7609521113003,8.45608640502101,16.2138486760204,16.0277537068951,2.94392028877595,11.0855260988773,6.53197264742181
"298",2020-12-23,16.1232497863635,21.2644608659229,11.1049607410933,25.6571537941434,7.64611078941978,15.5098456494198,22.5694322295235,9.69333366155478,27.808506662036,8.38088696340193,9.46337971105226,12.8149218578274,2.62466929133727,13.7194104181711,5.73488351136175
"299",2020-12-24,17.2432699086588,22.3454727643258,11.1158096641583,23.9515614505269,7.84837172765856,16.3989998923025,24.0682820558518,10.5824377148173,28.7533725345008,8.44773194329677,5.8878405775519,6.12825877028341,7.48331477354788,12.2565175405668,5.35412613473634
"300",2020-12-25,16.1268488894155,23.331981860764,10.9904295100932,25.4472242983355,7.83983483270417,17.0513530411057,25.9200227103881,11.0638480221567,30.7777073101176,8.84256148388571,4.78423336480244,8.9566858950296,8.60232526704263,19.4821855949366,7.40870359029762
"301",2020-12-26,16.5350586108821,23.1718017849105,10.8658329883453,28.5453452369012,7.83462682908512,18.0394287203371,26.7906358753023,11.068703260434,31.9441191939205,9.38319319767291,2.05480466765633,9.7410927974683,10.6249183003395,14.3836326735943,10.1980390271856
"302",2020-12-27,18.0999210732297,23.277249776184,10.639740675066,29.2623600259055,8.65399223668782,19.8197665846951,28.1301715208606,10.7532702937851,34.3022557984306,10.0437643105486,6.0184900284226,8.64098759787715,11.0453610171873,21.2289111041209,10.2089285540757
"303",2020-12-28,17.7166977044544,21.0789030326823,10.7199984770026,29.1692807380558,9.40635911693439,20.3456536217683,29.0793841674223,11.0985652732278,36.294136515786,10.5834653809232,7.36357401145817,2.86744175568088,11.5181016954473,18.7853370714738,8.37987005998436
"304",2020-12-29,17.6568770206526,19.1424240356122,10.4829185646295,29.4629653383805,9.19037595553531,21.3975021051426,31.6230101591908,12.026902182434,38.0815339798344,10.9693850552148,7.76029781788188,3.85861230093008,10.7082522694727,13.5973853695808,7.84573486395988
"305",2020-12-30,16.1909444960283,19.7619442053536,10.0586925551171,29.4859011621985,9.35652942373094,23.0969205308474,31.946418496223,13.3852107405626,40.0949323930544,11.6396117479375,7.40870359029762,6.53197264742181,6.23609564462324,12.3917535302941,6.37704215656966
"306",2020-12-31,17.4508054898591,19.5018314158294,10.2277633359959,29.284734304161,8.66636413653031,24.2924348854316,33.8571407779413,14.2801119488941,41.3754056713011,12.0025022416186,6.23609564462324,12.675435561221,5.71547606649408,6.48074069840786,1.24721912892465
"307",2021-01-01,18.2142507002465,19.7565540662189,10.0096891835371,27.7430585177332,9.1614626539207,25.7434036393607,34.8675278914066,15.2885723056749,43.837821175056,12.5840796947757,8.17856276425687,19.6185852927496,2.05480466765633,6.79869268479038,4.96655480858378
"308",2021-01-02,18.2548567761669,20.32566488608,8.7156761185855,28.4057697502117,8.6209137022258,27.4500498171623,35.2161920170279,16.1231261993971,46.3667008965822,13.4634387547172,8.65383665716478,20.0055547841649,7.87400787401181,4.32049379893857,8.28653526310404
"309",2021-01-03,16.7659077674102,20.1887774442604,8.71867570921462,30.2790381792623,7.96700786278728,29.0154936515789,37.9879476314045,18.1646064063847,48.7507853424326,14.4512311352551,11.8602979164381,24.9042611258038,6.34209919681348,7.40870359029762,9.03081145609604
"310",2021-01-04,16.2709833126085,21.972153062549,10.4649560974927,28.6622663131177,8.3942248125769,29.9628235956636,40.3842171287399,18.7541127161697,52.2049910527772,15.0581374764948,16.7597401199687,24.0878023535196,9.2736184954957,15.2970585407784,11.5181016954473
"311",2021-01-05,14.3569651730298,22.5886857627839,9.74699063971092,31.8396813131421,8.85447828583287,31.2016254917146,42.4352861456951,19.8897170439232,55.8454218676519,15.7730176371765,22.6028513442196,31.3829394558395,10.6144555520604,11.5854314646552,13.1402688962847
"312",2021-01-06,14.0739210990413,21.06682758485,10.4004022685153,32.1580123002346,9.24800033542828,32.6810168090052,43.7146675768047,20.7806301961251,58.7180157442374,16.3254180967224,28.1108915230774,27.9801516952444,15.1070255914995,17.96292478041,14.3836326735943
"313",2021-01-07,15.2020406793406,22.9881014031705,10.8803206547886,32.9657173501224,9.67666032792517,34.4072795773648,45.4667075095837,21.2966722976538,61.8297339237212,16.7519367280592,30.6412938514171,19.94993734326,17.326921891156,20.0166597280032,15.8394724940223
"314",2021-01-08,15.8209045382419,22.2406538499539,11.5530608189222,33.1630749602073,9.2286709415245,36.2367518310395,48.75594274305,21.085923829686,64.9677237515197,17.0905768640873,41.0852771683483,25.152865973218,22.7303028283098,26.4491125665032,16.0485374896143
"315",2021-01-09,16.0135067352277,21.8099396924374,11.5325625946708,34.225020683943,10.557181519357,36.9964824366541,51.3582214465551,22.202866743192,68.2104312638725,17.4872592669378,39.6736688497547,20.4613456709637,19.5106808355492,32.6190128606002,14.8548533034381
"316",2021-01-10,16.8402987878869,22.5404398486682,12.7018398153133,33.3520759382044,10.7572353439394,39.7468880845999,51.8565022591795,23.4145513343126,70.4927259623487,17.9536281903584,34.8839345385363,17.9691092959247,20.138409955991,27.7888866675551,12.4988888395018
"317",2021-01-11,17.8512490273576,22.0626138200221,12.2941727527097,30.7199953164856,10.7570574840095,40.2947101201096,52.7963132608441,25.163434616223,72.6289063604857,18.3378107289108,36.3807030657127,22.6274169979695,20.8539897594894,33.6286914537109,12.2292908852294
"318",2021-01-12,19.3586912928387,23.0313672531837,12.2378636257498,30.9719054720795,10.9359802151113,42.0290653503753,54.050693589236,25.8756367187868,74.7661636200876,18.362406944614,36.8510515453766,20.8326666559997,23.7907545067406,42.5754232705521,10.8730042868667
"319",2021-01-13,19.7779445806872,24.1231957134326,12.7601000411919,30.5325812929101,10.4948967190181,42.6613457693881,54.0758889833251,26.232913168401,76.6377402793625,18.9702178812939,38.9900272149459,30.539591789457,16.062378404209,46.6571418851272,7.1336448530109
"320",2021-01-14,20.1358587133117,24.0560569826192,12.9984300464891,31.5372107718058,10.2749820000835,44.0355678894624,55.6220170593869,26.9456191377196,79.8300432718269,19.1606733094623,40.4172680367631,33.2565782966318,17.1529071070248,42.405450383438,9.39266853573691
"321",2021-01-15,19.9743138627016,23.8664438670101,13.9753792252588,32.6117192845437,9.59671499918124,45.3319081974247,57.01142920342,28.0110619678287,82.3744619673892,19.2118167989268,32.0659043568433,31.8224239596337,20.8219969156552,54.7560245290162,8.9938250421547
"322",2021-01-16,20.1854918600626,26.0349794134972,14.9500443655065,32.7374372228244,9.73756402090505,44.7626771410335,56.3286470994255,28.6880854971665,83.5538839419932,19.02743652303,31.7525152109596,35.5933826558939,13.1402688962847,57.1547606649408,11.4406682011537
"323",2021-01-17,19.9436386973339,24.4333746322191,15.7853506745453,34.8869895636801,9.95109213573453,45.3107299813259,56.8202404862748,29.5099520450667,84.3969407049634,19.4664318506506,27.2763633939717,36.1140169770994,12.2565175405668,47.1475226166645,7.87400787401181
"324",2021-01-18,20.0761306134465,23.461295743398,14.9413820632224,34.7052273601895,9.78832082074326,45.8100002585817,56.9028806803453,30.3112763865015,85.2673942871983,19.7084174660553,24.9042611258038,33.9934634239519,14.3372087784044,47.7516724547133,7.87400787401181
"325",2021-01-19,18.5145764417209,25.6968939201386,15.7423045663977,35.5582842897777,9.53270417980081,46.2618551327268,57.0238559954079,30.8029097924874,86.7476583967452,20.1465413004221,25.5907969568923,30.3461511379761,15.6276108929747,48.5065860362167,8.04155872120988
"326",2021-01-20,17.9228790052473,25.4836882602762,14.9926852913312,34.2010114422581,9.11624195307138,46.7939202062144,57.9250514186403,30.7244350611813,86.4537869865244,20.3107024186966,22.939534045447,29.9369708257569,17.1464281994822,47.4154217762768,7.93025150224688
"327",2021-01-21,18.1830263977038,26.9927238873209,14.9929830526259,33.1913707435643,9.1352507421772,46.5960995555539,58.0033415492083,30.5250006971245,86.4454923490623,20.2675473646636,15.4560308258262,23.3428552000155,14.3836326735943,49.7482551341139,9.67241208569794
"328",2021-01-22,18.4532987482964,27.6866578049457,14.6187955616552,31.2583866297331,8.89816250235785,47.55585612039,58.3337430852769,31.909212988559,87.5213100304101,20.5414098124898,13.5236418500672,20.4993224820291,16.8720676464584,43.6068292307014,12.3558353285671
"329",2021-01-23,19.0813243454303,25.9149905401078,13.8359097264757,32.1124459310322,8.64573446792092,47.6660289996016,58.0820864984658,31.8201003936086,87.8344457649493,20.758062709167,15.369522511198,24.2395452835971,15.5134350376268,44.7387478094275,6.84754619472471
"330",2021-01-24,19.1525495185687,26.3580865104012,14.0992744783668,32.459924270914,8.32096871813392,48.1526230598082,57.8599351574191,32.0760373092869,86.9642556153257,20.4804756369267,12.657891697365,19.0262975904404,6.12825877028341,47.1192341005478,3.85861230093008
"331",2021-01-25,18.7301936204948,26.3965056438174,15.6078783742999,34.1737756002393,9.03253755563062,48.5637347021428,57.2093324426124,32.339057275008,85.7987558627086,19.6417677993995,10.0332779621949,20.5318181259127,9.39266853573691,34.1207007873845,4.78423336480244
"332",2021-01-26,17.7086684642158,25.7216259364824,14.7889920452438,33.0738775705393,8.10958113113427,48.4698918040114,55.7534326841575,32.2259744980857,85.1311491511717,19.3090281551928,14.1656862405839,17.7451088722749,6.18241233033047,38.9444048184931,6.0184900284226
"333",2021-01-27,18.6536640817151,26.0418374144062,14.6151305439372,33.4557848632539,8.32832332392031,48.3903301961138,55.448018476978,33.0143736543147,85.6550576265355,18.363392583075,14.0554457615387,11.1455023315337,8.49836585598797,38.4013888637725,6.0184900284226
"334",2021-01-28,19.0507847071763,23.7953380359452,15.3165160289573,34.0378503302139,8.06376058014358,47.3508748450526,55.0496687873884,32.41854307195,84.0694548620864,18.2187022122732,13.6707311029399,5.55777733351102,6.94422221866655,36.5726066278513,2.62466929133727
"335",2021-01-29,18.4336925331894,24.8012507913679,14.8237949918091,33.2474488817241,9.12798734997066,46.9028026873337,53.8646094658605,32.2697420995907,84.4187736238271,17.6047469821493,11.3431330181157,11.4697670227235,10.6770782520313,32.3144274623924,3.55902608401044
"336",2021-01-30,17.4880060939736,24.9735319071686,15.2587796741043,32.9809778199371,9.52038628953893,47.0468116195417,53.2489471190577,31.8962230478845,84.0303057323408,17.6498327946403,14.3836326735943,9.17726659862414,4.98887651569859,27.8607649252891,4.64279609239471
"337",2021-01-31,17.2887762931413,25.912012618845,14.9745958345514,31.2895260235036,10.1214562959596,46.1928624063724,53.96297281347,32.0406542136917,82.9920775024425,17.582133023952,8.25967446224258,6.59966329107444,4.49691252107735,29.5785207353054,9.0921211313239
"338",2021-02-01,17.855821379675,24.7407733781088,14.9519639007655,32.0091664167294,9.51549488240853,45.410538820354,53.506838240502,31.4482607024509,81.4212035366607,17.9512411233508,9.62635271879577,9.8770215933527,4.89897948556636,30.6847772609735,9.03081145609604
"339",2021-02-02,19.5441350354963,24.2323994617427,15.4373321687977,31.7381666844479,10.0693386889434,44.4142737055315,52.0740281436899,31.5417203615562,80.2785184991871,18.5527149026035,11.1455023315337,8.17856276425687,1.4142135623731,24.9131825880731,8.17856276425687
"340",2021-02-03,19.7846505644953,26.4951863167479,14.6619648848889,33.1245908715589,10.003762047452,44.4885188491421,51.465919295754,31.5029574519617,79.5168083785221,18.9882812570113,12.5521135891752,8.99382504215469,4.18993502999218,23.8374122383748,9.41629792788369
"341",2021-02-04,20.2225815889675,26.77425945545,15.5410910236084,34.6126340918386,9.59930641627141,44.7526292507142,50.6232706009514,30.6987239946246,77.578306483708,18.4197864204507,14.2361043360417,13.9522996909709,4.49691252107735,26.1661358757205,11.5758369027902
"342",2021-02-05,22.2342296783081,26.2768570092718,15.4712950132739,36.288579048893,9.88731149359767,44.139701927621,50.3767753550269,29.47726546764,76.4576946838817,17.9085730100845,13.5728487143349,20.704266871026,8.99382504215469,19.4307888557196,8.05536398239638
"343",2021-02-06,21.3147871924921,27.2440547717876,15.1238087741394,37.4875999906799,10.5135359787043,43.7803542941903,49.4882913715433,29.3830068376358,76.8724205727932,17.764623613305,16.2138486760204,19.7989898732233,8.99382504215469,12.657891697365,5.09901951359278
"344",2021-02-07,21.0093213034751,26.7489032771553,15.7150567992636,39.6982881448641,10.2938955558275,44.4072340375676,48.8707011051365,28.1090176568017,75.6910441280091,17.8513780623725,9.03081145609604,22.1710521977545,14.7648230602334,7.40870359029762,4.49691252107735
"345",2021-02-08,21.3499450364919,28.3893304188854,17.1009905429779,39.0936049626994,10.5338981485527,44.5491022850775,48.8535873536596,27.6194471502946,74.8055651357436,17.3829570045274,8.5764535535124,20.2868320729373,18.3726850393609,8.05536398239638,3.29983164553722
"346",2021-02-09,21.1066291936531,28.6723885880988,16.6601688013596,40.6571497590598,9.92953489672634,44.5410616897119,47.0892360620733,27.4897801434763,74.1059308441881,17.1537587901258,6.0184900284226,18.5472369909914,18.263503375737,10.3387082795139,3.55902608401044
"347",2021-02-10,22.0378558811136,28.3553211001723,16.1344399673873,41.6550919297205,10.2137237607654,44.6104167035868,45.8475168969534,27.82771908578,74.6956370543268,16.9229624158183,7.11805216802087,12.684198393627,10.9848380355227,11.1455023315337,1.24721912892465
"348",2021-02-11,22.5348652771927,28.638559527964,16.0598370896762,42.2868605057005,10.366436716832,44.1445449512968,45.4404644428482,26.8996035240453,74.7361508843328,16.8000747850435,13.7194104181711,4.78423336480244,8.9566858950296,15.3260852434302,4.18993502999218
"349",2021-02-12,21.6526380539157,29.4447770913482,16.3648999074113,43.6188705418531,10.0088608701674,44.8480503242689,45.1459518426469,26.4884107899369,74.3790963894388,16.7702261084033,10.4243305140746,2.82842712474619,3.29983164553722,19.1543438647449,6.68331255192114
"350",2021-02-13,21.9245866551687,28.6332144438545,16.0542368366785,45.7394322577938,10.4096575057854,44.3003945511755,45.0430251799388,26.787618322918,73.8590064142768,16.5952597415386,9.41629792788369,4.54606056566195,6.64997911442,18.7853370714738,5.18544972870135
"351",2021-02-14,23.8304759002554,28.4395841913976,16.2089355553267,44.6776864135253,9.90432548260133,44.765759420116,44.3458546551464,26.7639720911151,73.1560100183287,16.5949076082422,10.077477638554,13.6381816969859,4.54606056566195,25.1396101799531,8.52447456836295
"352",2021-02-15,23.6608692717296,27.3311140628838,14.9391623402576,43.0013496465933,10.6034144481475,44.0656039687283,43.9577421383846,27.7880805501911,73.1605641299976,15.9419295598451,8.17856276425687,5.79271573232759,6.68331255192114,22.8619042659763,8.9566858950296
"353",2021-02-16,23.7728139620338,29.1688215919194,16.3599108699733,43.4522374426854,9.95929214352105,43.5080480778539,44.5674847071894,27.7009403965933,74.8273829914789,15.6630009854479,6.0184900284226,6.53197264742181,6.23609564462324,22.9540604009158,8.83176086632785
"354",2021-02-17,25.3339682833067,29.1642078652612,16.1300122727284,43.8766243376277,9.44479124346606,44.0112505999154,45.4164990737711,27.7165555344443,75.3298899644211,16.0272675693073,5.43650214343336,13.0213499897497,10.8730042868667,15.3260852434302,11.1455023315337
"355",2021-02-18,26.8284421113573,28.8461789638823,16.5428864421157,42.3396585209832,9.55969429961235,43.4211318598362,45.9333545721564,27.4066314561293,76.1013393198747,16.0288879705954,8.25967446224258,6.54896090146283,12.2565175405668,8.52447456836295,8.37987005998436
"356",2021-02-19,27.5429858844057,28.8349454938388,16.670080432699,43.1512527308872,9.00134627119064,43.5363956026035,46.1293161199859,27.1804504192462,76.0399789763717,16.0389004426267,5.71547606649408,10.6562449087639,11.5854314646552,5.90668171555645,8.73053390247253
"357",2021-02-20,27.310828942949,29.0127303163312,17.9353999517315,45.3994038214924,9.72740710464982,42.9589472266546,47.0302335726384,27.1134683726413,76.5591257275356,16.2496701969991,6.37704215656966,5.31245915016974,13.5236418500672,2.05480466765633,7.87400787401181
"358",2021-02-21,26.2343004558567,29.0422589707214,18.5943196834355,47.1224522940401,9.92285292665782,43.4509389104575,46.7941370133737,26.7496031933322,78.3293084460901,16.1867199207772,2.16024689946929,2.94392028877595,13.7194104181711,10.6562449087639,7.71722460186015
"359",2021-02-22,26.1089504943873,29.797445445911,18.0053846821172,50.099798362053,9.9121138007995,44.0771195536167,45.8422376635046,26.4687229763489,78.9731096598497,16.0303360656313,7.71722460186015,6.23609564462324,11.5181016954473,9.39266853573691,7.1336448530109
"360",2021-02-23,26.6638178750431,29.9539399813808,18.0420427369644,50.4554132327721,10.3317422518752,43.9239461202258,46.0198099081805,25.8434474416158,79.2765253411934,15.7768763938768,5.90668171555645,6.34209919681348,12.1197726417986,11.0453610171873,6.68331255192114
"361",2021-02-24,27.5487277012784,30.7420762978372,18.4269102241304,49.0274808403514,10.6644077114828,43.3175206675772,45.9331354690173,25.7211482900988,80.3517993258281,15.7356469061977,7.40870359029762,3.29983164553722,11.8415464455544,7.76029781788188,4.54606056566195
"362",2021-02-25,28.1975538090865,29.7787761703546,19.0231800062718,50.8283802092284,10.835975606605,43.3846505526927,44.6818275023772,25.9118331805075,79.0787564393261,15.959123175521,4.49691252107735,2.16024689946929,11.8977121983832,14.2361043360417,3.85861230093008
"363",2021-02-26,28.6735674339234,30.2894834244899,19.1112478901397,51.3436178296459,11.2487527653296,42.2782032908274,45.0623534314161,25.6259008603212,77.4986331895883,15.9040830850979,7.1336448530109,4.32049379893857,6.12825877028341,17.7451088722749,4.02768199119819
"364",2021-02-27,28.8051821797426,31.6087973739681,19.2969543964739,51.6161756800786,10.6250450179118,42.0949626175112,44.6660379577004,25.3117691722962,76.5372638887384,15.7444025143814,6.16441400296898,0.471404520791032,5.71547606649408,21.7613316585993,3.29983164553722
"365",2021-02-28,29.0754428607892,31.355922527507,19.666965724695,49.4955677257045,10.4150474932049,41.2866537390251,44.3688105329054,24.9770124003201,76.7163356327038,15.731391097263,7.78888096369861,4.18993502999218,4.32049379893857,23.4426012966897,2.05480466765633
"366",2021-03-01,30.1958530400505,32.1097249875409,20.1229321411961,49.2409087226945,10.9616679052645,41.0532761127257,43.4204103474097,25.3758981412826,75.7641503400323,15.0487776564143,5.8878405775519,4.54606056566195,8.17856276425687,23.9072281027215,1.4142135623731
"367",2021-03-02,31.0453913895543,31.4006978669362,20.7824003249217,48.9948976935354,11.1098411972706,40.3085252724789,43.0452977038279,25.3791826843288,75.4410659754791,15.0346244324132,9.42809041582063,4.18993502999218,8.48528137423857,24.9577420631132,2.05480466765633
"368",2021-03-03,30.9044775832545,31.3019364335467,20.3159671295305,48.3437283567225,10.1461262337416,40.3110743151578,43.2871867565224,24.5648600905885,74.1204618839961,15.4276800137903,8.48528137423857,3.74165738677394,9.41629792788369,26.5455583227527,1.69967317119759
"369",2021-03-04,30.6902522249761,30.8332207205151,20.9402697680613,48.152817960645,11.2219605220827,40.278969977514,43.3499190974565,24.7973754407128,73.9406806249328,15.3070990149416,11.3431330181157,2.62466929133727,10.5303793326209,27.9045993819418,4.49691252107735
"370",2021-03-05,31.1601360977877,29.6189232121105,21.4947490028118,49.4548340634654,10.9698101484883,40.8264810915057,42.9836861256527,24.6624776811443,73.1172680811339,15.1981634865056,8.2192186706253,2.49443825784929,10.7082522694727,24.4994331000173,4.49691252107735
"371",2021-03-06,30.7509747647061,30.2146234361402,21.6498986659268,50.0893589253348,10.6882421570698,41.3085059392518,41.8468885462219,24.8729651252892,72.2540057301099,15.388278768198,7.11805216802087,1.69967317119759,6.94422221866655,18.0616229121921,3.68178700572909
"372",2021-03-07,31.0728858443157,30.7206596376352,21.2017760134015,50.5150008029541,10.7228537170258,40.0952805628706,42.320160952554,25.0732196181044,72.8869496298567,15.2742374394398,9.53356643071673,4.64279609239471,7.71722460186015,20.5480466765633,3.85861230093008
"373",2021-03-08,29.3943976336461,32.2372225914107,21.4824323101269,51.1429569033345,10.9511904114836,40.3323020230481,41.9956344038837,24.8113407468577,72.2502392386559,14.9887764736463,11.2249721603218,3.55902608401044,8.2192186706253,15.5848929700813,4.54606056566195
"374",2021-03-09,29.3197319850211,31.2070725565699,21.3054797971732,50.8747336151076,10.9676588575834,39.9281372973988,42.5863164773365,25.1063026856336,72.3961766641359,14.8819285081082,9.39266853573691,2.35702260395516,5.09901951359278,11.8977121983832,6.18241233033047
